date,pip_new,pip_total,bioconda_total,bioconda_new,biocontainers_quay_new,biocontainers_quay_total,prs_new,contributors_pr,contributors_new,prs_total,contributors_total,modules_new,modules_total,biocontainers_aws_total,dockerhub_total,clones_total
2023-02-25,3954,721951,,,,,0,0,0,646,224,0,127,,,
2023-02-26,158,722109,,,,,0,0,0,646,224,0,127,,,
2023-02-27,242,722351,,,,,0,0,0,646,224,0,127,,,
2023-02-28,273,722624,,,,,0,0,0,646,224,0,127,,,
2023-03-01,227,722851,,,,,0,0,0,646,224,0,127,,,
2023-03-02,282,723133,,,,,0,0,0,646,224,0,127,,,
2023-03-03,407,723540,,,,,0,0,0,646,224,0,127,,,
2023-03-04,104,723644,,,,,0,0,0,646,224,0,127,,,
2023-03-05,221,723865,,,,,1,1,1,647,225,0,127,,,
2023-03-06,375,724240,,,,,0,0,0,647,225,0,127,,,
2023-03-07,404,724644,,,,,0,0,0,647,225,0,127,,,
2023-03-08,1030,725674,,,,,1,1,1,648,226,0,127,,,
2023-03-09,723,726397,,,,,2,1,0,650,226,0,127,,,
2023-03-10,467,726864,,,,,1,1,1,651,227,0,127,,,
2023-03-11,157,727021,,,,,0,0,0,651,227,0,127,,,
2023-03-12,1144,728165,,,,,0,0,0,651,227,0,127,,,
2023-03-13,673,728838,,,,,0,0,0,651,227,0,127,,,
2023-03-14,412,729250,,,,,0,0,0,651,227,0,127,,,
2023-03-15,351,729601,,,,,0,0,0,651,227,0,127,,,
2023-03-16,331,729932,,,,,0,0,0,651,227,0,127,,,
2023-03-17,525,730457,,,,,0,0,0,651,227,0,127,,,
2023-03-18,129,730586,,,,,0,0,0,651,227,0,127,,,
2023-03-19,439,731025,,,,,0,0,0,651,227,0,127,,,
2023-03-20,539,731564,,,,,2,1,0,653,227,0,127,,,
2023-03-21,389,731953,,,,,0,0,0,653,227,0,127,,,
2023-03-22,484,732437,,,,,0,0,0,653,227,0,127,,,
2023-03-23,573,733010,,,,,0,0,0,653,227,0,127,,,
2023-03-24,434,733444,,,,,1,1,1,654,228,0,127,,,
2023-03-25,519,733963,,,,,0,0,0,654,228,0,127,,,
2023-03-26,348,734311,,,,,0,0,0,654,228,0,127,,,
2023-03-27,1171,735482,,,,,0,0,0,654,228,0,127,,,
2023-03-28,1359,736841,,,,,0,0,0,654,228,0,127,,,
2023-03-29,2538,739379,,,,,0,0,0,654,228,0,127,,,
2023-03-30,4936,744315,,,,,0,0,0,654,228,0,127,,,
2023-03-31,1928,746243,,,,,1,1,0,655,228,0,127,,,
2023-04-01,1151,747394,,,,,0,0,0,655,228,0,127,,,
2023-04-02,2070,749464,,,,,0,0,0,655,228,0,127,,,
2023-04-03,713,750177,,,,,0,0,0,655,228,0,127,,,
2023-04-04,1673,751850,,,,,0,0,0,655,228,0,127,,,
2023-04-05,1881,753731,,,,,0,0,0,655,228,0,127,,,
2023-04-06,857,754588,,,,,0,0,0,655,228,0,127,,,
2023-04-07,423,755011,,,,,0,0,0,655,228,0,127,,,
2023-04-08,333,755344,,,,,0,0,0,655,228,0,127,,,
2023-04-09,693,756037,,,,,0,0,0,655,228,0,127,,,
2023-04-10,879,756916,,,,,0,0,0,655,228,0,127,,,
2023-04-11,1534,758450,,,,,0,0,0,655,228,0,127,,,
2023-04-12,953,759403,,,,,0,0,0,655,228,0,127,,,
2023-04-13,661,760064,,,,,1,1,1,656,229,0,127,,,
2023-04-14,1779,761843,,,,,2,2,0,658,229,0,127,,,
2023-04-15,11265,773108,,,,,0,0,0,658,229,0,127,,,
2023-04-16,9103,782211,,,,,0,0,0,658,229,0,127,,,
2023-04-17,2039,784250,,,,,0,0,0,658,229,0,127,,,
2023-04-18,281,784531,,,,,0,0,0,658,229,0,127,,,
2023-04-19,632,785163,,,,,0,0,0,658,229,0,127,,,
2023-04-20,622,785785,,,,,0,0,0,658,229,0,127,,,
2023-04-21,302,786087,,,,,0,0,0,658,229,0,127,,,
2023-04-22,76,786163,,,,,0,0,0,658,229,0,127,,,
2023-04-23,153,786316,,,,,0,0,0,658,229,0,127,,,
2023-04-24,338,786654,,,,,1,1,0,659,229,0,127,,,
2023-04-25,397,787051,,,,,6,2,1,665,230,0,127,,,
2023-04-26,422,787473,,,,,0,0,0,665,230,0,127,,,
2023-04-27,581,788054,,,,,0,0,0,665,230,0,127,,,
2023-04-28,249,788303,,,,,0,0,0,665,230,0,127,,,
2023-04-29,118,788421,,,,,0,0,0,665,230,0,127,,,
2023-04-30,123,788544,,,,,0,0,0,665,230,0,127,,,
2023-05-01,430,788974,,,,,0,0,0,665,230,0,127,,,
2023-05-02,323,789297,,,,,0,0,0,665,230,0,127,,,
2023-05-03,244,789541,,,,,0,0,0,665,230,0,127,,,
2023-05-04,261,789802,,,,,0,0,0,665,230,0,127,,,
2023-05-05,295,790097,,,,,0,0,0,665,230,0,127,,,
2023-05-06,455,790552,,,,,0,0,0,665,230,0,127,,,
2023-05-07,122,790674,,,,,0,0,0,665,230,0,127,,,
2023-05-08,235,790909,,,,,0,0,0,665,230,0,127,,,
2023-05-09,10650,801559,,,,,0,0,0,665,230,0,127,,,
2023-05-10,3305,804864,,,,,0,0,0,665,230,0,127,,,
2023-05-11,787,805651,,,,,0,0,0,665,230,0,127,,,
2023-05-12,220,805871,,,,,0,0,0,665,230,0,127,,,
2023-05-13,113,805984,,,,,0,0,0,665,230,0,127,,,
2023-05-14,140,806124,,,,,0,0,0,665,230,0,127,,,
2023-05-15,371,806495,,,,,0,0,0,665,230,0,127,,,
2023-05-16,2816,809311,,,,,0,0,0,665,230,0,127,,,
2023-05-17,1502,810813,,,,,0,0,0,665,230,0,127,,,
2023-05-18,3776,814589,,,,,0,0,0,665,230,0,127,,,
2023-05-19,3611,818200,,,,,0,0,0,665,230,0,127,,,
2023-05-20,7836,826036,,,,,0,0,0,665,230,0,127,,,
2023-05-21,337,826373,,,,,0,0,0,665,230,0,127,,,
2023-05-22,4695,831068,,,,,0,0,0,665,230,0,127,,,
2023-05-23,486,831554,,,,,1,1,0,666,230,0,127,,,
2023-05-24,852,832406,,,,,1,1,1,667,231,0,127,,,
2023-05-25,5841,838247,,,,,1,1,1,668,232,0,127,,,
2023-05-26,9665,847912,,,,,0,0,0,668,232,0,127,,,
2023-05-27,1201,849113,,,,,0,0,0,668,232,0,127,,,
2023-05-28,136,849249,,,,,0,0,0,668,232,0,127,,,
2023-05-29,976,850225,,,,,1,1,0,669,232,0,127,,,
2023-05-30,669,850894,,,,,0,0,0,669,232,0,127,,,
2023-05-31,7232,858126,,,,,0,0,0,669,232,0,127,,,
2023-06-01,21957,880083,,,,,0,0,0,669,232,0,127,,,
2023-06-02,259,880342,,,,,0,0,0,669,232,0,127,,,
2023-06-03,105,880447,,,,,0,0,0,669,232,0,127,,,
2023-06-04,122,880569,,,,,0,0,0,669,232,0,127,,,
2023-06-05,433,881002,,,,,0,0,0,669,232,0,127,,,
2023-06-06,1094,882096,,,,,0,0,0,669,232,0,127,,,
2023-06-07,470,882566,,,,,0,0,0,669,232,0,127,,,
2023-06-08,2023,884589,,,,,0,0,0,669,232,0,127,,,
2023-06-09,1847,886436,,,,,0,0,0,669,232,0,127,,,
2023-06-10,1798,888234,,,,,0,0,0,669,232,0,127,,,
2023-06-11,5894,894128,,,,,0,0,0,669,232,0,127,,,
2023-06-12,1616,895744,,,,,0,0,0,669,232,0,127,,,
2023-06-13,542,896286,,,,,1,1,0,670,232,0,127,,,
2023-06-14,7333,903619,,,,,0,0,0,670,232,0,127,,,
2023-06-15,649,904268,,,,,0,0,0,670,232,0,127,,,
2023-06-16,257,904525,,,,,2,2,0,672,232,0,127,,,
2023-06-17,2413,906938,,,,,0,0,0,672,232,0,127,,,
2023-06-18,139,907077,,,,,0,0,0,672,232,0,127,,,
2023-06-19,213,907290,,,,,0,0,0,672,232,0,127,,,
2023-06-20,263,907553,,,,,0,0,0,672,232,0,127,,,
2023-06-21,262,907815,,,,,0,0,0,672,232,0,127,,,
2023-06-22,221,908036,,,,,0,0,0,672,232,0,127,,,
2023-06-23,403,908439,,,,,0,0,0,672,232,0,127,,,
2023-06-24,3147,911586,,,,,0,0,0,672,232,0,127,,,
2023-06-25,11822,923408,,,,,1,1,1,673,233,0,127,,,
2023-06-26,5026,928434,,,,,0,0,0,673,233,0,127,,,
2023-06-27,10554,938988,,,,,0,0,0,673,233,0,127,,,
2023-06-28,908,939896,,,,,0,0,0,673,233,0,127,,,
2023-06-29,13630,953526,,,,,0,0,0,673,233,0,127,,,
2023-06-30,12106,965632,,,,,0,0,0,673,233,0,127,,,
2023-07-01,4225,969857,,,,,1,1,1,674,234,0,127,,,
2023-07-02,152,970009,,,,,0,0,0,674,234,0,127,,,
2023-07-03,308,970317,,,,,0,0,0,674,234,0,127,,,
2023-07-04,2465,972782,,,,,1,1,1,675,235,0,127,,,
2023-07-05,525,973307,,,,,0,0,0,675,235,0,127,,,
2023-07-06,935,974242,,,,,0,0,0,675,235,0,127,,,
2023-07-07,1122,975364,,,,,0,0,0,675,235,0,127,,,
2023-07-08,3939,979303,,,,,0,0,0,675,235,0,127,,,
2023-07-09,119,979422,,,,,0,0,0,675,235,0,127,,,
2023-07-10,583,980005,,,,,0,0,0,675,235,0,127,,,
2023-07-11,641,980646,,,,,0,0,0,675,235,0,127,,,
2023-07-12,2094,982740,,,,,0,0,0,675,235,0,127,,,
2023-07-13,591,983331,,,,,1,1,0,676,235,0,127,,,
2023-07-14,965,984296,,,,,0,0,0,676,235,0,127,,,
2023-07-15,1349,985645,,,,,0,0,0,676,235,0,127,,,
2023-07-16,1103,986748,,,,,0,0,0,676,235,0,127,,,
2023-07-17,853,987601,,,,,0,0,0,676,235,0,127,,,
2023-07-18,998,988599,,,,,0,0,0,676,235,0,127,,,
2023-07-19,458,989057,,,,,0,0,0,676,235,0,127,,,
2023-07-20,229,989286,,,,,0,0,0,676,235,0,127,,,
2023-07-21,179,989465,,,,,0,0,0,676,235,0,127,,,
2023-07-22,66,989531,,,,,0,0,0,676,235,0,127,,,
2023-07-23,126,989657,,,,,0,0,0,676,235,0,127,,,
2023-07-24,223,989880,,,,,1,1,0,677,235,0,127,,,
2023-07-25,227,990107,,,,,1,1,1,678,236,0,127,,,
2023-07-26,248,990355,,,,,0,0,0,678,236,0,127,,,
2023-07-27,272,990627,,,,,0,0,0,678,236,0,127,,,
2023-07-28,260,990887,,,,,1,1,1,679,237,0,127,,,
2023-07-29,111,990998,,,,,1,1,0,680,237,1,128,,,
2023-07-30,117,991115,,,,,0,0,0,680,237,0,128,,,
2023-07-31,172,991287,,,,,0,0,0,680,237,0,128,,,
2023-08-01,5066,996353,,,,,0,0,0,680,237,0,128,,,
2023-08-02,2137,998490,,,,,0,0,0,680,237,0,128,,,
2023-08-03,243,998733,,,,,0,0,0,680,237,0,128,,,
2023-08-04,3259,1001992,,,,,2,2,1,682,238,0,128,,,
2023-08-05,254,1002246,,,,,0,0,0,682,238,0,128,,,
2023-08-06,197,1002443,,,,,0,0,0,682,238,0,128,,,
2023-08-07,310,1002753,,,,,0,0,0,682,238,0,128,,,
2023-08-08,2270,1005023,,,,,0,0,0,682,238,0,128,,,
2023-08-09,1567,1006590,,,,,3,3,1,685,239,0,128,,,
2023-08-10,355,1006945,,,,,0,0,0,685,239,0,128,,,
2023-08-11,325,1007270,,,,,3,2,1,688,240,0,128,,,
2023-08-12,117,1007387,,,,,0,0,0,688,240,0,128,,,
2023-08-13,166,1007553,,,,,0,0,0,688,240,0,128,,,
2023-08-14,323,1007876,,,,,1,1,0,689,240,0,128,,,
2023-08-15,372,1008248,,,,,3,3,0,692,240,0,128,,,
2023-08-16,320,1008568,,,,,2,2,0,694,240,0,128,,,
2023-08-17,287,1008855,,,,,2,2,1,696,241,0,128,,,
2023-08-18,193,1009048,,,,,2,2,1,698,242,0,128,,,
2023-08-19,101,1009149,,,,,0,0,0,698,242,0,128,,,
2023-08-20,101,1009250,,,,,0,0,0,698,242,0,128,,,
2023-08-21,235,1009485,,,,,2,2,0,700,242,0,128,,,
2023-08-22,357,1009842,,,1976,1976,1,1,0,701,242,0,128,,,
2023-08-23,284,1010126,,,1913,3889,2,1,0,703,242,0,128,,,
2023-08-24,360,1010486,,,1519,5408,2,1,0,705,242,0,128,,,
2023-08-25,246,1010732,,,2055,7463,3,2,0,708,242,0,128,,,
2023-08-26,96,1010828,,,549,8012,0,0,0,708,242,0,128,,,
2023-08-27,216,1011044,,,778,8790,0,0,0,708,242,0,128,,,
2023-08-28,268,1011312,,,1123,9913,3,2,0,711,242,1,129,,,
2023-08-29,243,1011555,,,2291,12204,1,1,0,712,242,0,129,,,
2023-08-30,276,1011831,,,2234,14438,2,2,0,714,242,0,129,,,
2023-08-31,209,1012040,,,2629,17067,4,3,1,718,243,2,131,,,
2023-09-01,229,1012269,,,2055,19122,1,1,0,719,243,0,131,,,
2023-09-02,88,1012357,,,486,19608,0,0,0,719,243,0,131,,,
2023-09-03,107,1012464,,,220,19828,2,1,0,721,243,0,131,,,
2023-09-04,157,1012621,,,1898,21726,3,1,0,724,243,0,131,,,
2023-09-05,238,1012859,,,1703,23429,0,0,0,724,243,0,131,,,
2023-09-06,354,1013213,,,1827,25256,1,1,0,725,243,0,131,,,
2023-09-07,331,1013544,,,2899,28155,0,0,0,725,243,0,131,,,
2023-09-08,319,1013863,,,2535,30690,0,0,0,725,243,0,131,,,
2023-09-09,70,1013933,,,286,30976,0,0,0,725,243,0,131,,,
2023-09-10,122,1014055,,,740,31716,0,0,0,725,243,0,131,,,
2023-09-11,317,1014372,,,2910,34626,3,2,0,728,243,0,131,,,
2023-09-12,238,1014610,,,3709,38335,0,0,0,728,243,0,131,,,
2023-09-13,299,1014909,,,3370,41705,1,1,0,729,243,0,131,,,
2023-09-14,234,1015143,,,3070,44775,4,2,0,733,243,1,132,,,
2023-09-15,301,1015444,,,2964,47739,0,0,0,733,243,0,132,,,
2023-09-16,93,1015537,,,471,48210,0,0,0,733,243,0,132,,,
2023-09-17,60,1015597,,,443,48653,2,1,0,735,243,0,132,,,
2023-09-18,158,1015755,,,3547,52200,2,2,0,737,243,0,132,,,
2023-09-19,216,1015971,,,1969,54169,4,3,0,741,243,0,132,,,
2023-09-20,296,1016267,,,2336,56505,3,1,0,744,243,0,132,,,
2023-09-21,380,1016647,,,2208,58713,3,1,0,747,243,0,132,,,
2023-09-22,434,1017081,,,2051,60764,7,3,0,754,243,1,133,,,
2023-09-23,132,1017213,,,415,61179,0,0,0,754,243,0,133,,,
2023-09-24,192,1017405,,,209,61388,1,1,0,755,243,0,133,,,
2023-09-25,360,1017765,,,1803,63191,1,1,0,756,243,0,133,,,
2023-09-26,418,1018183,,,2345,65536,0,0,0,756,243,0,133,,,
2023-09-27,288,1018471,,,2044,67580,7,3,0,763,243,0,133,,,
2023-09-28,246,1018717,,,1891,69471,1,1,0,764,243,0,133,,,
2023-09-29,325,1019042,,,1969,71440,0,0,0,764,243,0,133,,,
2023-09-30,139,1019181,,,449,71889,0,0,0,764,243,0,133,,,
2023-10-01,133,1019314,,,533,72422,1,1,0,765,243,0,133,,,
2023-10-02,311,1019625,,,1706,74128,1,1,0,766,243,0,133,,,
2023-10-03,365,1019990,,,1729,75857,3,2,0,769,243,0,133,,,
2023-10-04,424,1020414,,,1592,77449,0,0,0,769,243,0,133,,,
2023-10-05,436,1020850,,,1359,78808,0,0,0,769,243,0,133,,,
2023-10-06,290,1021140,,,2603,81411,0,0,0,769,243,0,133,,,
2023-10-07,94,1021234,,,687,82098,1,1,0,770,243,0,133,,,
2023-10-08,308,1021542,,,501,82599,0,0,0,770,243,0,133,,,
2023-10-09,397,1021939,,,2319,84918,1,1,0,771,243,0,133,,,
2023-10-10,460,1022399,,,1995,86913,0,0,0,771,243,0,133,,,
2023-10-11,312,1022711,,,1917,88830,2,1,0,773,243,0,133,,,
2023-10-12,461,1023172,,,1749,90579,3,1,0,776,243,1,134,,,
2023-10-13,492,1023664,,,1559,92138,3,2,1,779,244,0,134,,,
2023-10-14,107,1023771,,,821,92959,0,0,0,779,244,0,134,,,
2023-10-15,171,1023942,,,359,93318,2,1,0,781,244,0,134,,,
2023-10-16,391,1024333,,,2439,95757,7,1,0,788,244,0,134,,,
2023-10-17,877,1025210,,,2778,98535,6,2,0,794,244,0,134,,,
2023-10-18,407,1025617,,,2062,100597,0,0,0,794,244,0,134,,,
2023-10-19,889,1026506,,,1742,102339,4,1,0,798,244,0,134,,,
2023-10-20,1073,1027579,,,1485,103824,0,0,0,798,244,0,134,,,
2023-10-21,195,1027774,,,460,104284,0,0,0,798,244,0,134,,,
2023-10-22,175,1027949,,,929,105213,1,1,0,799,244,0,134,,,
2023-10-23,728,1028677,,,2593,107806,1,1,0,800,244,0,134,,,
2023-10-24,839,1029516,,,1569,109375,0,0,0,800,244,0,134,,,
2023-10-25,689,1030205,,,1676,111051,1,1,0,801,244,0,134,,,
2023-10-26,578,1030783,,,1811,112862,0,0,0,801,244,0,134,,,
2023-10-27,598,1031381,,,2012,114874,2,1,0,803,244,0,134,,,
2023-10-28,197,1031578,,,465,115339,0,0,0,803,244,0,134,,,
2023-10-29,158,1031736,,,458,115797,0,0,0,803,244,0,134,,,
2023-10-30,1642,1033378,,,1665,117462,1,1,0,804,244,0,134,,,
2023-10-31,2337,1035715,,,1619,119081,1,1,0,805,244,0,134,,,
2023-11-01,727,1036442,,,2696,121777,0,0,0,805,244,0,134,,,
2023-11-02,530,1036972,,,2197,123974,0,0,0,805,244,1,135,,,
2023-11-03,881,1037853,,,2920,126894,1,1,0,806,244,1,136,,,
2023-11-04,107,1037960,,,391,127285,0,0,0,806,244,0,136,,,
2023-11-05,113,1038073,,,287,127572,0,0,0,806,244,0,136,,,
2023-11-06,362,1038435,,,1367,128939,1,1,0,807,244,0,136,,,
2023-11-07,343,1038778,,,3157,132096,1,1,0,808,244,0,136,,,
2023-11-08,438,1039216,,,3268,135364,0,0,0,808,244,0,136,,,
2023-11-09,279,1039495,,,3460,138824,3,2,0,811,244,0,136,,,
2023-11-10,269,1039764,,,2655,141479,3,2,0,814,244,0,136,,,
2023-11-11,177,1039941,,,2248,143727,0,0,0,814,244,0,136,,,
2023-11-12,117,1040058,,,239,143966,0,0,0,814,244,0,136,,,
2023-11-13,1277,1041335,,,2518,146484,0,0,0,814,244,0,136,,,
2023-11-14,453,1041788,,,2266,148750,3,2,0,817,244,0,136,,,
2023-11-15,569,1042357,,,3274,152024,3,1,0,820,244,0,136,,,
2023-11-16,358,1042715,,,3695,155719,1,1,0,821,244,0,136,,,
2023-11-17,1091,1043806,,,3043,158762,6,2,0,827,244,1,137,,,
2023-11-18,171,1043977,,,1313,160075,0,0,0,827,244,0,137,,,
2023-11-19,158,1044135,,,420,160495,0,0,0,827,244,0,137,,,
2023-11-20,584,1044719,,,3135,163630,1,1,0,828,244,0,137,,,
2023-11-21,316,1045035,,,2839,166469,1,1,0,829,244,0,137,,,
2023-11-22,354,1045389,,,1782,168251,2,2,0,831,244,0,137,,,
2023-11-23,363,1045752,,,1432,169683,0,0,0,831,244,0,137,,,
2023-11-24,461,1046213,,,1352,171035,0,0,0,831,244,0,137,,,
2023-11-25,252,1046465,,,425,171460,0,0,0,831,244,0,137,,,
2023-11-26,165,1046630,,,304,171764,0,0,0,831,244,0,137,,,
2023-11-27,404,1047034,,,2248,174012,0,0,0,831,244,0,137,,,
2023-11-28,447,1047481,,,2324,176336,0,0,0,831,244,0,137,,,
2023-11-29,592,1048073,,,2252,178588,1,1,0,832,244,0,137,,,
2023-11-30,1053,1049126,,,2516,181104,0,0,0,832,244,0,137,,,
2023-12-01,444,1049570,,,1877,182981,3,2,1,835,245,0,137,,,
2023-12-02,313,1049883,,,554,183535,0,0,0,835,245,0,137,,,
2023-12-03,253,1050136,,,376,183911,0,0,0,835,245,0,137,,,
2023-12-04,519,1050655,,,1546,185457,6,2,0,841,245,0,137,,,
2023-12-05,542,1051197,,,2480,187937,0,0,0,841,245,0,137,,,
2023-12-06,449,1051646,,,2209,190146,1,1,0,842,245,0,137,,,
2023-12-07,501,1052147,,,1796,191942,0,0,0,842,245,0,137,,,
2023-12-08,529,1052676,,,3103,195045,0,0,0,842,245,0,137,,,
2023-12-09,123,1052799,,,457,195502,0,0,0,842,245,0,137,,,
2023-12-10,170,1052969,,,321,195823,0,0,0,842,245,0,137,,,
2023-12-11,435,1053404,,,2043,197866,0,0,0,842,245,0,137,,,
2023-12-12,439,1053843,,,2247,200113,4,2,0,846,245,0,137,,,
2023-12-13,3969,1057812,,,1571,201684,3,1,0,849,245,0,137,,,
2023-12-14,2133,1059945,,,1844,203528,3,1,0,852,245,0,137,,,
2023-12-15,367,1060312,,,2808,206336,3,2,1,855,246,0,137,,,
2023-12-16,214,1060526,,,621,206957,0,0,0,855,246,0,137,,,
2023-12-17,1878,1062404,,,382,207339,1,1,0,856,246,0,137,,,
2023-12-18,502,1062906,,,2077,209416,8,2,0,864,246,0,137,,,
2023-12-19,519,1063425,,,4278,213694,2,1,0,866,246,0,137,,,
2023-12-20,1377,1064802,,,5253,218947,0,0,0,866,246,0,137,,,
2023-12-21,347,1065149,,,2313,221260,0,0,0,866,246,0,137,,,
2023-12-22,237,1065386,,,2978,224238,0,0,0,866,246,0,137,,,
2023-12-23,80,1065466,,,579,224817,0,0,0,866,246,0,137,,,
2023-12-24,177,1065643,,,311,225128,0,0,0,866,246,0,137,,,
2023-12-25,174,1065817,,,290,225418,0,0,0,866,246,0,137,,,
2023-12-26,214,1066031,,,482,225900,0,0,0,866,246,0,137,,,
2023-12-27,130,1066161,,,716,226616,1,1,0,867,246,0,137,,,
2023-12-28,196,1066357,,,649,227265,2,2,1,869,247,0,137,,,
2023-12-29,172,1066529,,,708,227973,1,1,0,870,247,0,137,,,
2023-12-30,78,1066607,,,463,228436,0,0,0,870,247,0,137,,,
2023-12-31,122,1066729,,,460,228896,0,0,0,870,247,0,137,,,
2024-01-01,202,1066931,,,559,229455,0,0,0,870,247,0,137,,,
2024-01-02,272,1067203,,,1811,231266,0,0,0,870,247,0,137,,,
2024-01-03,345,1067548,,,3305,234571,1,1,0,871,247,0,137,,,
2024-01-04,1997,1069545,,,3113,237684,0,0,0,871,247,0,137,,,
2024-01-05,347,1069892,,,3182,240866,2,2,1,873,248,0,137,,,
2024-01-06,104,1069996,,,923,241789,0,0,0,873,248,0,137,,,
2024-01-07,198,1070194,,,1075,242864,0,0,0,873,248,0,137,,,
2024-01-08,318,1070512,,,3369,246233,1,1,0,874,248,0,137,,,
2024-01-09,340,1070852,,,2885,249118,0,0,0,874,248,0,137,,,
2024-01-10,388,1071240,,,2959,252077,0,0,0,874,248,0,137,,,
2024-01-11,863,1072103,,,2708,254785,2,2,1,876,249,0,137,,,
2024-01-12,340,1072443,,,3682,258467,0,0,0,876,249,0,137,,,
2024-01-13,141,1072584,,,1312,259779,0,0,0,876,249,0,137,,,
2024-01-14,149,1072733,,,572,260351,0,0,0,876,249,0,137,,,
2024-01-15,268,1073001,,,3158,263509,0,0,0,876,249,0,137,,,
2024-01-16,333,1073334,,,3788,267297,1,1,0,877,249,0,137,,,
2024-01-17,315,1073649,,,3973,271270,0,0,0,877,249,0,137,,,
2024-01-18,389,1074038,,,2218,273488,0,0,0,877,249,0,137,,,
2024-01-19,346,1074384,,,1773,275261,2,2,1,879,250,1,138,,,
2024-01-20,123,1074507,,,1227,276488,0,0,0,879,250,0,138,,,
2024-01-21,212,1074719,,,579,277067,0,0,0,879,250,0,138,,,
2024-01-22,524,1075243,,,1965,279032,2,2,1,881,251,0,138,,,
2024-01-23,487,1075730,,,2244,281276,3,2,1,884,252,0,138,,,
2024-01-24,411,1076141,,,3724,285000,4,2,1,888,253,0,138,,,
2024-01-25,291,1076432,,,2620,287620,0,0,0,888,253,0,138,,,
2024-01-26,329,1076761,,,2717,290337,0,0,0,888,253,0,138,,,
2024-01-27,90,1076851,,,568,290905,0,0,0,888,253,0,138,,,
2024-01-28,202,1077053,,,415,291320,0,0,0,888,253,0,138,,,
2024-01-29,661,1077714,,,1912,293232,0,0,0,888,253,0,138,,,
2024-01-30,463,1078177,,,2492,295724,1,1,0,889,253,0,138,,,
2024-01-31,405,1078582,,,2810,298534,1,1,0,890,253,0,138,,,
2024-02-01,665,1079247,,,5476,304010,2,1,0,892,253,0,138,,,
2024-02-02,501,1079748,70036,135,3339,307349,0,0,0,892,253,0,138,,,
2024-02-03,252,1080000,70160,124,706,308055,0,0,0,892,253,3,141,,,
2024-02-04,203,1080203,70206,46,862,308917,0,0,0,892,253,0,141,,,
2024-02-05,624,1080827,70271,65,2414,311331,0,0,0,892,253,0,141,,,
2024-02-06,450,1081277,70415,144,2071,313402,2,1,0,894,253,1,142,,,
2024-02-07,405,1081682,70565,150,2122,315524,1,1,0,895,253,0,142,,,
2024-02-08,443,1082125,70711,146,3254,318778,6,1,0,901,253,0,142,,,
2024-02-09,573,1082698,70838,127,2268,321046,3,1,0,904,253,0,142,,,
2024-02-10,163,1082861,70969,131,469,321515,0,0,0,904,253,0,142,,,
2024-02-11,206,1083067,71006,37,509,322024,0,0,0,904,253,0,142,,,
2024-02-12,564,1083631,71066,60,2320,324344,10,2,0,914,253,1,143,,,
2024-02-13,610,1084241,71230,164,2829,327173,2,1,0,916,253,,,,,
2024-02-14,551,1084792,71416,186,4053,331226,0,0,0,916,253,,,,,
2024-02-15,758,76502,71623,207,3435,182637,2,2,0,918,253,,,3878,47763,1824
2024-02-16,400,1085950,71805,182,3556,338217,1,1,0,923,253,,,3890,47778,1874
2024-02-17,119,1086069,71957,152,623,338840,0,0,0,923,253,,,,,
2024-02-18,197,1086266,72041,84,455,339295,9,2,0,932,253,,,,,
2024-02-19,,,72125,84,,,,,,,,,,3905,47797,2065
