date,pip_new,pip_total,bioconda_total,bioconda_new,biocontainers_quay_new,biocontainers_quay_total,prs_new,contributors_pr,contributors_new,prs_total,contributors_total,modules_new,modules_total,biocontainers_aws_total,dockerhub_total,clones_total
2021-08-23,170.0,188326.0,,,,,0,0,0,511,178,0.0,115.0,,,
2021-08-24,187.0,188513.0,,,,,0,0,0,511,178,0.0,115.0,,,
2021-08-25,166.0,188679.0,,,,,0,0,0,511,178,0.0,115.0,,,
2021-08-26,255.0,188934.0,,,,,0,0,0,511,178,0.0,115.0,,,
2021-08-27,326.0,189260.0,,,,,0,0,0,511,178,0.0,115.0,,,
2021-08-28,95.0,189355.0,,,,,0,0,0,511,178,0.0,115.0,,,
2021-08-29,89.0,189444.0,,,,,0,0,0,511,178,0.0,115.0,,,
2021-08-30,449.0,189893.0,,,,,0,0,0,511,178,0.0,115.0,,,
2021-08-31,249.0,190142.0,,,,,0,0,0,511,178,0.0,115.0,,,
2021-09-01,264.0,190406.0,,,,,0,0,0,511,178,0.0,115.0,,,
2021-09-02,328.0,190734.0,,,,,0,0,0,511,178,0.0,115.0,,,
2021-09-03,211.0,190945.0,,,,,0,0,0,511,178,0.0,115.0,,,
2021-09-04,255.0,191200.0,,,,,1,1,1,512,179,0.0,115.0,,,
2021-09-05,61.0,191261.0,,,,,0,0,0,512,179,0.0,115.0,,,
2021-09-06,174.0,191435.0,,,,,0,0,0,512,179,0.0,115.0,,,
2021-09-07,130.0,191565.0,,,,,0,0,0,512,179,0.0,115.0,,,
2021-09-08,112.0,191677.0,,,,,0,0,0,512,179,0.0,115.0,,,
2021-09-09,147.0,191824.0,,,,,0,0,0,512,179,0.0,115.0,,,
2021-09-10,167.0,191991.0,,,,,0,0,0,512,179,0.0,115.0,,,
2021-09-11,56.0,192047.0,,,,,0,0,0,512,179,0.0,115.0,,,
2021-09-12,80.0,192127.0,,,,,0,0,0,512,179,0.0,115.0,,,
2021-09-13,414.0,192541.0,,,,,0,0,0,512,179,0.0,115.0,,,
2021-09-14,146.0,192687.0,,,,,0,0,0,512,179,0.0,115.0,,,
2021-09-15,127.0,192814.0,,,,,0,0,0,512,179,0.0,115.0,,,
2021-09-16,153.0,192967.0,,,,,0,0,0,512,179,0.0,115.0,,,
2021-09-17,385.0,193352.0,,,,,2,2,2,514,181,1.0,116.0,,,
2021-09-18,82.0,193434.0,,,,,0,0,0,514,181,0.0,116.0,,,
2021-09-19,32.0,193466.0,,,,,0,0,0,514,181,0.0,116.0,,,
2021-09-20,132.0,193598.0,,,,,0,0,0,514,181,0.0,116.0,,,
2021-09-21,266.0,193864.0,,,,,0,0,0,514,181,0.0,116.0,,,
2021-09-22,294.0,194158.0,,,,,0,0,0,514,181,0.0,116.0,,,
2021-09-23,150.0,194308.0,,,,,0,0,0,514,181,0.0,116.0,,,
2021-09-24,416.0,194724.0,,,,,0,0,0,514,181,0.0,116.0,,,
2021-09-25,192.0,194916.0,,,,,0,0,0,514,181,0.0,116.0,,,
2021-09-26,357.0,195273.0,,,,,0,0,0,514,181,0.0,116.0,,,
2021-09-27,211.0,195484.0,,,,,0,0,0,514,181,0.0,116.0,,,
2021-09-28,195.0,195679.0,,,,,0,0,0,514,181,0.0,116.0,,,
2021-09-29,283.0,195962.0,,,,,0,0,0,514,181,0.0,116.0,,,
2021-09-30,223.0,196185.0,,,,,0,0,0,514,181,0.0,116.0,,,
2021-10-01,166.0,196351.0,,,,,0,0,0,514,181,0.0,116.0,,,
2021-10-02,110.0,196461.0,,,,,0,0,0,514,181,0.0,116.0,,,
2021-10-03,58.0,196519.0,,,,,0,0,0,514,181,0.0,116.0,,,
2021-10-04,147.0,196666.0,,,,,0,0,0,514,181,0.0,116.0,,,
2021-10-05,251.0,196917.0,,,,,0,0,0,514,181,0.0,116.0,,,
2021-10-06,237.0,197154.0,,,,,0,0,0,514,181,0.0,116.0,,,
2021-10-07,173.0,197327.0,,,,,0,0,0,514,181,0.0,116.0,,,
2021-10-08,117.0,197444.0,,,,,0,0,0,514,181,0.0,116.0,,,
2021-10-09,91.0,197535.0,,,,,0,0,0,514,181,0.0,116.0,,,
2021-10-10,508.0,198043.0,,,,,0,0,0,514,181,0.0,116.0,,,
2021-10-11,705.0,198748.0,,,,,1,1,0,515,181,1.0,117.0,,,
2021-10-12,965.0,199713.0,,,,,0,0,0,515,181,0.0,117.0,,,
2021-10-13,152.0,199865.0,,,,,0,0,0,515,181,0.0,117.0,,,
2021-10-14,1447.0,201312.0,,,,,0,0,0,515,181,0.0,117.0,,,
2021-10-15,228.0,201540.0,,,,,0,0,0,515,181,0.0,117.0,,,
2021-10-16,90.0,201630.0,,,,,0,0,0,515,181,0.0,117.0,,,
2021-10-17,91.0,201721.0,,,,,0,0,0,515,181,0.0,117.0,,,
2021-10-18,213.0,201934.0,,,,,0,0,0,515,181,0.0,117.0,,,
2021-10-19,327.0,202261.0,,,,,0,0,0,515,181,0.0,117.0,,,
2021-10-20,306.0,202567.0,,,,,1,1,1,516,182,0.0,117.0,,,
2021-10-21,166.0,202733.0,,,,,0,0,0,516,182,0.0,117.0,,,
2021-10-22,258.0,202991.0,,,,,0,0,0,516,182,0.0,117.0,,,
2021-10-23,65.0,203056.0,,,,,1,1,0,517,182,0.0,117.0,,,
2021-10-24,154.0,203210.0,,,,,0,0,0,517,182,0.0,117.0,,,
2021-10-25,259.0,203469.0,,,,,0,0,0,517,182,0.0,117.0,,,
2021-10-26,149.0,203618.0,,,,,0,0,0,517,182,0.0,117.0,,,
2021-10-27,191.0,203809.0,,,,,1,1,1,518,183,0.0,117.0,,,
2021-10-28,276.0,204085.0,,,,,0,0,0,518,183,0.0,117.0,,,
2021-10-29,222.0,204307.0,,,,,0,0,0,518,183,0.0,117.0,,,
2021-10-30,195.0,204502.0,,,,,0,0,0,518,183,0.0,117.0,,,
2021-10-31,39.0,204541.0,,,,,0,0,0,518,183,0.0,117.0,,,
2021-11-01,222.0,204763.0,,,,,1,1,0,519,183,0.0,117.0,,,
2021-11-02,221.0,204984.0,,,,,1,1,1,520,184,0.0,117.0,,,
2021-11-03,205.0,205189.0,,,,,0,0,0,520,184,0.0,117.0,,,
2021-11-04,210.0,205399.0,,,,,0,0,0,520,184,0.0,117.0,,,
2021-11-05,690.0,206089.0,,,,,0,0,0,520,184,0.0,117.0,,,
2021-11-06,649.0,206738.0,,,,,3,1,0,523,184,0.0,117.0,,,
2021-11-07,52.0,206790.0,,,,,2,1,0,525,184,0.0,117.0,,,
2021-11-08,216.0,207006.0,,,,,0,0,0,525,184,0.0,117.0,,,
2021-11-09,237.0,207243.0,,,,,0,0,0,525,184,0.0,117.0,,,
2021-11-10,248.0,207491.0,,,,,0,0,0,525,184,0.0,117.0,,,
2021-11-11,505.0,207996.0,,,,,0,0,0,525,184,0.0,117.0,,,
2021-11-12,1996.0,209992.0,,,,,1,1,1,526,185,0.0,117.0,,,
2021-11-13,192.0,210184.0,,,,,0,0,0,526,185,0.0,117.0,,,
2021-11-14,34.0,210218.0,,,,,0,0,0,526,185,0.0,117.0,,,
2021-11-15,321.0,210539.0,,,,,2,2,1,528,186,0.0,117.0,,,
2021-11-16,303.0,210842.0,,,,,0,0,0,528,186,0.0,117.0,,,
2021-11-17,214.0,211056.0,,,,,1,1,0,529,186,0.0,117.0,,,
2021-11-18,205.0,211261.0,,,,,1,1,1,530,187,0.0,117.0,,,
2021-11-19,514.0,211775.0,,,,,1,1,0,531,187,0.0,117.0,,,
2021-11-20,219.0,211994.0,,,,,0,0,0,531,187,0.0,117.0,,,
2021-11-21,58.0,212052.0,,,,,0,0,0,531,187,0.0,117.0,,,
2021-11-22,357.0,212409.0,,,,,2,2,1,533,188,0.0,117.0,,,
2021-11-23,497.0,212906.0,,,,,1,1,1,534,189,0.0,117.0,,,
2021-11-24,649.0,213555.0,,,,,0,0,0,534,189,0.0,117.0,,,
2021-11-25,174.0,213729.0,,,,,1,1,0,535,189,0.0,117.0,,,
2021-11-26,125.0,213854.0,,,,,0,0,0,535,189,0.0,117.0,,,
2021-11-27,128.0,213982.0,,,,,0,0,0,535,189,0.0,117.0,,,
2021-11-28,92.0,214074.0,,,,,0,0,0,535,189,0.0,117.0,,,
2021-11-29,302.0,214376.0,,,,,0,0,0,535,189,0.0,117.0,,,
2021-11-30,217.0,214593.0,,,,,0,0,0,535,189,0.0,117.0,,,
2021-12-01,376.0,214969.0,,,,,0,0,0,535,189,0.0,117.0,,,
2021-12-02,452.0,215421.0,,,,,0,0,0,535,189,0.0,117.0,,,
2021-12-03,858.0,216279.0,,,,,0,0,0,535,189,0.0,117.0,,,
2021-12-04,179.0,216458.0,,,,,0,0,0,535,189,0.0,117.0,,,
2021-12-05,115.0,216573.0,,,,,0,0,0,535,189,0.0,117.0,,,
2021-12-06,148.0,216721.0,,,,,0,0,0,535,189,0.0,117.0,,,
2021-12-07,743.0,217464.0,,,,,0,0,0,535,189,0.0,117.0,,,
2021-12-08,476.0,217940.0,,,,,0,0,0,535,189,0.0,117.0,,,
2021-12-09,531.0,218471.0,,,,,0,0,0,535,189,0.0,117.0,,,
2021-12-10,476.0,218947.0,,,,,0,0,0,535,189,0.0,117.0,,,
2021-12-11,98.0,219045.0,,,,,0,0,0,535,189,0.0,117.0,,,
2021-12-12,54.0,219099.0,,,,,0,0,0,535,189,0.0,117.0,,,
2021-12-13,208.0,219307.0,,,,,2,2,0,537,189,1.0,118.0,,,
2021-12-14,218.0,219525.0,,,,,0,0,0,537,189,0.0,118.0,,,
2021-12-15,323.0,219848.0,,,,,0,0,0,537,189,0.0,118.0,,,
2021-12-16,247.0,220095.0,,,,,1,1,1,538,190,0.0,118.0,,,
2021-12-17,221.0,220316.0,,,,,0,0,0,538,190,0.0,118.0,,,
2021-12-18,128.0,220444.0,,,,,0,0,0,538,190,0.0,118.0,,,
2021-12-19,35.0,220479.0,,,,,0,0,0,538,190,0.0,118.0,,,
2021-12-20,246.0,220725.0,,,,,0,0,0,538,190,0.0,118.0,,,
2021-12-21,196.0,220921.0,,,,,0,0,0,538,190,0.0,118.0,,,
2021-12-22,185.0,221106.0,,,,,0,0,0,538,190,0.0,118.0,,,
2021-12-23,190.0,221296.0,,,,,0,0,0,538,190,0.0,118.0,,,
2021-12-24,152.0,221448.0,,,,,0,0,0,538,190,0.0,118.0,,,
2021-12-25,93.0,221541.0,,,,,1,1,0,539,190,0.0,118.0,,,
2021-12-26,38.0,221579.0,,,,,0,0,0,539,190,0.0,118.0,,,
2021-12-27,78.0,221657.0,,,,,0,0,0,539,190,0.0,118.0,,,
2021-12-28,143.0,221800.0,,,,,0,0,0,539,190,0.0,118.0,,,
2021-12-29,66.0,221866.0,,,,,0,0,0,539,190,0.0,118.0,,,
2021-12-30,57.0,221923.0,,,,,0,0,0,539,190,0.0,118.0,,,
2021-12-31,347.0,222270.0,,,,,0,0,0,539,190,0.0,118.0,,,
2022-01-01,65.0,222335.0,,,,,0,0,0,539,190,0.0,118.0,,,
2022-01-02,70.0,222405.0,,,,,0,0,0,539,190,0.0,118.0,,,
2022-01-03,166.0,222571.0,,,,,0,0,0,539,190,0.0,118.0,,,
2022-01-04,272.0,222843.0,,,,,0,0,0,539,190,0.0,118.0,,,
2022-01-05,239.0,223082.0,,,,,1,1,0,540,190,0.0,118.0,,,
2022-01-06,299.0,223381.0,,,,,0,0,0,540,190,0.0,118.0,,,
2022-01-07,243.0,223624.0,,,,,0,0,0,540,190,0.0,118.0,,,
2022-01-08,72.0,223696.0,,,,,0,0,0,540,190,0.0,118.0,,,
2022-01-09,117.0,223813.0,,,,,0,0,0,540,190,0.0,118.0,,,
2022-01-10,212.0,224025.0,,,,,0,0,0,540,190,0.0,118.0,,,
2022-01-11,266.0,224291.0,,,,,0,0,0,540,190,0.0,118.0,,,
2022-01-12,363.0,224654.0,,,,,0,0,0,540,190,0.0,118.0,,,
2022-01-13,206.0,224860.0,,,,,0,0,0,540,190,0.0,118.0,,,
2022-01-14,277.0,225137.0,,,,,0,0,0,540,190,0.0,118.0,,,
2022-01-15,73.0,225210.0,,,,,0,0,0,540,190,0.0,118.0,,,
2022-01-16,53.0,225263.0,,,,,0,0,0,540,190,0.0,118.0,,,
2022-01-17,187.0,225450.0,,,,,0,0,0,540,190,0.0,118.0,,,
2022-01-18,188.0,225638.0,,,,,0,0,0,540,190,0.0,118.0,,,
2022-01-19,221.0,225859.0,,,,,0,0,0,540,190,0.0,118.0,,,
2022-01-20,264.0,226123.0,,,,,1,1,1,541,191,0.0,118.0,,,
2022-01-21,133.0,226256.0,,,,,0,0,0,541,191,0.0,118.0,,,
2022-01-22,97.0,226353.0,,,,,0,0,0,541,191,0.0,118.0,,,
2022-01-23,65.0,226418.0,,,,,0,0,0,541,191,0.0,118.0,,,
2022-01-24,257.0,226675.0,,,,,0,0,0,541,191,0.0,118.0,,,
2022-01-25,174.0,226849.0,,,,,0,0,0,541,191,0.0,118.0,,,
2022-01-26,279.0,227128.0,,,,,0,0,0,541,191,0.0,118.0,,,
2022-01-27,126.0,227254.0,,,,,0,0,0,541,191,0.0,118.0,,,
2022-01-28,263.0,227517.0,,,,,0,0,0,541,191,0.0,118.0,,,
2022-01-29,281.0,227798.0,,,,,0,0,0,541,191,0.0,118.0,,,
2022-01-30,113.0,227911.0,,,,,0,0,0,541,191,0.0,118.0,,,
2022-01-31,245.0,228156.0,,,,,0,0,0,541,191,0.0,118.0,,,
2022-02-01,167.0,228323.0,,,,,1,1,0,542,191,0.0,118.0,,,
2022-02-02,418.0,228741.0,,,,,0,0,0,542,191,1.0,119.0,,,
2022-02-03,288.0,229029.0,,,,,0,0,0,542,191,0.0,119.0,,,
2022-02-04,379.0,229408.0,,,,,1,1,0,543,191,0.0,119.0,,,
2022-02-05,148.0,229556.0,,,,,0,0,0,543,191,0.0,119.0,,,
2022-02-06,194.0,229750.0,,,,,0,0,0,543,191,0.0,119.0,,,
2022-02-07,236.0,229986.0,,,,,0,0,0,543,191,0.0,119.0,,,
2022-02-08,334.0,230320.0,,,,,0,0,0,543,191,0.0,119.0,,,
2022-02-09,289.0,230609.0,,,,,0,0,0,543,191,0.0,119.0,,,
2022-02-10,302.0,230911.0,,,,,0,0,0,543,191,0.0,119.0,,,
2022-02-11,163.0,231074.0,,,,,1,1,0,544,191,0.0,119.0,,,
2022-02-12,69.0,231143.0,,,,,1,1,0,545,191,0.0,119.0,,,
2022-02-13,81.0,231224.0,,,,,0,0,0,545,191,0.0,119.0,,,
2022-02-14,476.0,231700.0,,,,,0,0,0,545,191,0.0,119.0,,,
2022-02-15,212.0,231912.0,,,,,1,1,1,546,192,0.0,119.0,,,
2022-02-16,560.0,232472.0,,,,,0,0,0,546,192,0.0,119.0,,,
2022-02-17,371.0,232843.0,,,,,1,1,0,547,192,0.0,119.0,,,
2022-02-18,1008.0,233851.0,,,,,0,0,0,547,192,0.0,119.0,,,
2022-02-19,50.0,233901.0,,,,,0,0,0,547,192,0.0,119.0,,,
2022-02-20,75.0,233976.0,,,,,0,0,0,547,192,0.0,119.0,,,
2022-02-21,250.0,234226.0,,,,,0,0,0,547,192,0.0,119.0,,,
2022-02-22,426.0,234652.0,,,,,0,0,0,547,192,0.0,119.0,,,
2022-02-23,269.0,234921.0,,,,,2,2,1,549,193,0.0,119.0,,,
2022-02-24,210.0,235131.0,,,,,0,0,0,549,193,0.0,119.0,,,
2022-02-25,117.0,235248.0,,,,,1,1,1,550,194,0.0,119.0,,,
2022-02-26,140.0,235388.0,,,,,0,0,0,550,194,0.0,119.0,,,
2022-02-27,88.0,235476.0,,,,,0,0,0,550,194,0.0,119.0,,,
2022-02-28,218.0,235694.0,,,,,0,0,0,550,194,0.0,119.0,,,
2022-03-01,228.0,235922.0,,,,,1,1,1,551,195,0.0,119.0,,,
2022-03-02,176.0,236098.0,,,,,0,0,0,551,195,0.0,119.0,,,
2022-03-03,250.0,236348.0,,,,,0,0,0,551,195,0.0,119.0,,,
2022-03-04,377.0,236725.0,,,,,0,0,0,551,195,0.0,119.0,,,
2022-03-05,325.0,237050.0,,,,,0,0,0,551,195,0.0,119.0,,,
2022-03-06,208.0,237258.0,,,,,0,0,0,551,195,0.0,119.0,,,
2022-03-07,228.0,237486.0,,,,,0,0,0,551,195,0.0,119.0,,,
2022-03-08,226.0,237712.0,,,,,0,0,0,551,195,0.0,119.0,,,
2022-03-09,347.0,238059.0,,,,,0,0,0,551,195,0.0,119.0,,,
2022-03-10,271.0,238330.0,,,,,1,1,0,552,195,0.0,119.0,,,
2022-03-11,332.0,238662.0,,,,,0,0,0,552,195,0.0,119.0,,,
2022-03-12,105.0,238767.0,,,,,0,0,0,552,195,0.0,119.0,,,
2022-03-13,156.0,238923.0,,,,,0,0,0,552,195,0.0,119.0,,,
2022-03-14,292.0,239215.0,,,,,0,0,0,552,195,0.0,119.0,,,
2022-03-15,293.0,239508.0,,,,,1,1,1,553,196,0.0,119.0,,,
2022-03-16,421.0,239929.0,,,,,0,0,0,553,196,0.0,119.0,,,
2022-03-17,325.0,240254.0,,,,,0,0,0,553,196,0.0,119.0,,,
2022-03-18,305.0,240559.0,,,,,0,0,0,553,196,0.0,119.0,,,
2022-03-19,56.0,240615.0,,,,,0,0,0,553,196,0.0,119.0,,,
2022-03-20,50.0,240665.0,,,,,0,0,0,553,196,0.0,119.0,,,
2022-03-21,312.0,240977.0,,,,,1,1,0,554,196,0.0,119.0,,,
2022-03-22,557.0,241534.0,,,,,0,0,0,554,196,0.0,119.0,,,
2022-03-23,790.0,242324.0,,,,,0,0,0,554,196,0.0,119.0,,,
2022-03-24,721.0,243045.0,,,,,0,0,0,554,196,0.0,119.0,,,
2022-03-25,406.0,243451.0,,,,,0,0,0,554,196,0.0,119.0,,,
2022-03-26,159.0,243610.0,,,,,0,0,0,554,196,0.0,119.0,,,
2022-03-27,101.0,243711.0,,,,,0,0,0,554,196,0.0,119.0,,,
2022-03-28,315.0,244026.0,,,,,0,0,0,554,196,0.0,119.0,,,
2022-03-29,213.0,244239.0,,,,,0,0,0,554,196,0.0,119.0,,,
2022-03-30,300.0,244539.0,,,,,1,1,0,555,196,0.0,119.0,,,
2022-03-31,304.0,244843.0,,,,,1,1,0,556,196,0.0,119.0,,,
2022-04-01,896.0,245739.0,,,,,1,1,0,557,196,0.0,119.0,,,
2022-04-02,77.0,245816.0,,,,,0,0,0,557,196,0.0,119.0,,,
2022-04-03,105.0,245921.0,,,,,0,0,0,557,196,0.0,119.0,,,
2022-04-04,295.0,246216.0,,,,,1,1,1,558,197,0.0,119.0,,,
2022-04-05,341.0,246557.0,,,,,0,0,0,558,197,0.0,119.0,,,
2022-04-06,421.0,246978.0,,,,,0,0,0,558,197,0.0,119.0,,,
2022-04-07,360.0,247338.0,,,,,0,0,0,558,197,0.0,119.0,,,
2022-04-08,367.0,247705.0,,,,,1,1,0,559,197,0.0,119.0,,,
2022-04-09,111.0,247816.0,,,,,1,1,0,560,197,0.0,119.0,,,
2022-04-10,85.0,247901.0,,,,,1,1,0,561,197,0.0,119.0,,,
2022-04-11,234.0,248135.0,,,,,0,0,0,561,197,0.0,119.0,,,
2022-04-12,316.0,248451.0,,,,,0,0,0,561,197,0.0,119.0,,,
2022-04-13,186.0,248637.0,,,,,0,0,0,561,197,0.0,119.0,,,
2022-04-14,160.0,248797.0,,,,,0,0,0,561,197,0.0,119.0,,,
2022-04-15,179.0,248976.0,,,,,1,1,0,562,197,0.0,119.0,,,
2022-04-16,84.0,249060.0,,,,,1,1,0,563,197,0.0,119.0,,,
2022-04-17,36.0,249096.0,,,,,0,0,0,563,197,0.0,119.0,,,
2022-04-18,199.0,249295.0,,,,,0,0,0,563,197,0.0,119.0,,,
2022-04-19,239.0,249534.0,,,,,0,0,0,563,197,0.0,119.0,,,
2022-04-20,252.0,249786.0,,,,,0,0,0,563,197,0.0,119.0,,,
2022-04-21,281.0,250067.0,,,,,0,0,0,563,197,0.0,119.0,,,
2022-04-22,305.0,250372.0,,,,,0,0,0,563,197,0.0,119.0,,,
2022-04-23,27.0,250399.0,,,,,0,0,0,563,197,0.0,119.0,,,
2022-04-24,105.0,250504.0,,,,,0,0,0,563,197,0.0,119.0,,,
2022-04-25,378.0,250882.0,,,,,0,0,0,563,197,0.0,119.0,,,
2022-04-26,417.0,251299.0,,,,,0,0,0,563,197,0.0,119.0,,,
2022-04-27,488.0,251787.0,,,,,0,0,0,563,197,0.0,119.0,,,
2022-04-28,781.0,252568.0,,,,,0,0,0,563,197,0.0,119.0,,,
2022-04-29,349.0,252917.0,,,,,0,0,0,563,197,0.0,119.0,,,
2022-04-30,52.0,252969.0,,,,,0,0,0,563,197,0.0,119.0,,,
2022-05-01,29.0,252998.0,,,,,0,0,0,563,197,0.0,119.0,,,
2022-05-02,170.0,253168.0,,,,,0,0,0,563,197,0.0,119.0,,,
2022-05-03,261.0,253429.0,,,,,0,0,0,563,197,0.0,119.0,,,
2022-05-04,233.0,253662.0,,,,,0,0,0,563,197,0.0,119.0,,,
2022-05-05,322.0,253984.0,,,,,0,0,0,563,197,0.0,119.0,,,
2022-05-06,256.0,254240.0,,,,,0,0,0,563,197,0.0,119.0,,,
2022-05-07,176.0,254416.0,,,,,1,1,0,564,197,0.0,119.0,,,
2022-05-08,88.0,254504.0,,,,,0,0,0,564,197,0.0,119.0,,,
2022-05-09,222.0,254726.0,,,,,0,0,0,564,197,0.0,119.0,,,
2022-05-10,169.0,254895.0,,,,,0,0,0,564,197,0.0,119.0,,,
2022-05-11,171.0,255066.0,,,,,0,0,0,564,197,0.0,119.0,,,
2022-05-12,241.0,255307.0,,,,,0,0,0,564,197,0.0,119.0,,,
2022-05-13,488.0,255795.0,,,,,0,0,0,564,197,0.0,119.0,,,
2022-05-14,736.0,256531.0,,,,,0,0,0,564,197,0.0,119.0,,,
2022-05-15,703.0,257234.0,,,,,0,0,0,564,197,0.0,119.0,,,
2022-05-16,2143.0,259377.0,,,,,0,0,0,564,197,0.0,119.0,,,
2022-05-17,4305.0,263682.0,,,,,0,0,0,564,197,0.0,119.0,,,
2022-05-18,3804.0,267486.0,,,,,0,0,0,564,197,0.0,119.0,,,
2022-05-19,3178.0,270664.0,,,,,0,0,0,564,197,0.0,119.0,,,
2022-05-20,3126.0,273790.0,,,,,1,1,1,565,198,1.0,120.0,,,
2022-05-21,2023.0,275813.0,,,,,0,0,0,565,198,0.0,120.0,,,
2022-05-22,3981.0,279794.0,,,,,0,0,0,565,198,0.0,120.0,,,
2022-05-23,5101.0,284895.0,,,,,1,1,1,566,199,0.0,120.0,,,
2022-05-24,5011.0,289906.0,,,,,0,0,0,566,199,0.0,120.0,,,
2022-05-25,4500.0,294406.0,,,,,0,0,0,566,199,0.0,120.0,,,
2022-05-26,4384.0,298790.0,,,,,0,0,0,566,199,0.0,120.0,,,
2022-05-27,3339.0,302129.0,,,,,0,0,0,566,199,0.0,120.0,,,
2022-05-28,4103.0,306232.0,,,,,0,0,0,566,199,0.0,120.0,,,
2022-05-29,3271.0,309503.0,,,,,0,0,0,566,199,0.0,120.0,,,
2022-05-30,3183.0,312686.0,,,,,1,1,0,567,199,0.0,120.0,,,
2022-05-31,1219.0,313905.0,,,,,0,0,0,567,199,0.0,120.0,,,
2022-06-01,427.0,314332.0,,,,,0,0,0,567,199,0.0,120.0,,,
2022-06-02,911.0,315243.0,,,,,0,0,0,567,199,0.0,120.0,,,
2022-06-03,4704.0,319947.0,,,,,0,0,0,567,199,0.0,120.0,,,
2022-06-04,1051.0,320998.0,,,,,0,0,0,567,199,0.0,120.0,,,
2022-06-05,81.0,321079.0,,,,,1,1,0,568,199,0.0,120.0,,,
2022-06-06,325.0,321404.0,,,,,0,0,0,568,199,0.0,120.0,,,
2022-06-07,1626.0,323030.0,,,,,2,2,0,570,199,0.0,120.0,,,
2022-06-08,5386.0,328416.0,,,,,0,0,0,570,199,0.0,120.0,,,
2022-06-09,5366.0,333782.0,,,,,0,0,0,570,199,0.0,120.0,,,
2022-06-10,4325.0,338107.0,,,,,0,0,0,570,199,0.0,120.0,,,
2022-06-11,3871.0,341978.0,,,,,0,0,0,570,199,0.0,120.0,,,
2022-06-12,2117.0,344095.0,,,,,0,0,0,570,199,0.0,120.0,,,
2022-06-13,3403.0,347498.0,,,,,2,1,1,572,200,0.0,120.0,,,
2022-06-14,4935.0,352433.0,,,,,0,0,0,572,200,0.0,120.0,,,
2022-06-15,4761.0,357194.0,,,,,0,0,0,572,200,0.0,120.0,,,
2022-06-16,5552.0,362746.0,,,,,1,1,1,573,201,0.0,120.0,,,
2022-06-17,4269.0,367015.0,,,,,0,0,0,573,201,0.0,120.0,,,
2022-06-18,6954.0,373969.0,,,,,0,0,0,573,201,0.0,120.0,,,
2022-06-19,5600.0,379569.0,,,,,0,0,0,573,201,0.0,120.0,,,
2022-06-20,4680.0,384249.0,,,,,1,1,1,574,202,0.0,120.0,,,
2022-06-21,6569.0,390818.0,,,,,0,0,0,574,202,0.0,120.0,,,
2022-06-22,5823.0,396641.0,,,,,0,0,0,574,202,0.0,120.0,,,
2022-06-23,6764.0,403405.0,,,,,2,2,1,576,203,0.0,120.0,,,
2022-06-24,3916.0,407321.0,,,,,0,0,0,576,203,0.0,120.0,,,
2022-06-25,7108.0,414429.0,,,,,0,0,0,576,203,0.0,120.0,,,
2022-06-26,1804.0,416233.0,,,,,0,0,0,576,203,0.0,120.0,,,
2022-06-27,4474.0,420707.0,,,,,1,1,0,577,203,0.0,120.0,,,
2022-06-28,4611.0,425318.0,,,,,0,0,0,577,203,0.0,120.0,,,
2022-06-29,1917.0,427235.0,,,,,0,0,0,577,203,0.0,120.0,,,
2022-06-30,2999.0,430234.0,,,,,0,0,0,577,203,0.0,120.0,,,
2022-07-01,1713.0,431947.0,,,,,1,1,1,578,204,0.0,120.0,,,
2022-07-02,130.0,432077.0,,,,,0,0,0,578,204,0.0,120.0,,,
2022-07-03,107.0,432184.0,,,,,0,0,0,578,204,0.0,120.0,,,
2022-07-04,242.0,432426.0,,,,,0,0,0,578,204,0.0,120.0,,,
2022-07-05,1581.0,434007.0,,,,,0,0,0,578,204,0.0,120.0,,,
2022-07-06,4788.0,438795.0,,,,,1,1,0,579,204,0.0,120.0,,,
2022-07-07,2458.0,441253.0,,,,,0,0,0,579,204,0.0,120.0,,,
2022-07-08,1364.0,442617.0,,,,,0,0,0,579,204,0.0,120.0,,,
2022-07-09,1363.0,443980.0,,,,,0,0,0,579,204,0.0,120.0,,,
2022-07-10,2214.0,446194.0,,,,,0,0,0,579,204,0.0,120.0,,,
2022-07-11,2046.0,448240.0,,,,,0,0,0,579,204,0.0,120.0,,,
2022-07-12,1896.0,450136.0,,,,,1,1,0,580,204,0.0,120.0,,,
2022-07-13,2176.0,452312.0,,,,,0,0,0,580,204,0.0,120.0,,,
2022-07-14,2609.0,454921.0,,,,,0,0,0,580,204,0.0,120.0,,,
2022-07-15,2906.0,457827.0,,,,,0,0,0,580,204,0.0,120.0,,,
2022-07-16,1226.0,459053.0,,,,,1,1,1,581,205,0.0,120.0,,,
2022-07-17,120.0,459173.0,,,,,0,0,0,581,205,0.0,120.0,,,
2022-07-18,297.0,459470.0,,,,,0,0,0,581,205,0.0,120.0,,,
2022-07-19,335.0,459805.0,,,,,1,1,0,582,205,1.0,121.0,,,
2022-07-20,465.0,460270.0,,,,,2,2,1,584,206,1.0,122.0,,,
2022-07-21,505.0,460775.0,,,,,0,0,0,584,206,0.0,122.0,,,
2022-07-22,351.0,461126.0,,,,,0,0,0,584,206,0.0,122.0,,,
2022-07-23,398.0,461524.0,,,,,0,0,0,584,206,0.0,122.0,,,
2022-07-24,649.0,462173.0,,,,,0,0,0,584,206,0.0,122.0,,,
2022-07-25,536.0,462709.0,,,,,0,0,0,584,206,0.0,122.0,,,
